x,y,label
-0.5428153016502806,0.4986727232917929,1
0.14148924902599602,-0.753147356959046,1
-0.2893001259842682,0.8257182685485756,1
-1.213339621696537,-0.21445631442808863,1
0.632968129352767,-0.43337020113255087,1
-0.3394430758110272,-0.04735448446844556,1
0.7456948130621439,-0.3194509983423255,1
-0.22199097982303273,-0.21717563780925866,1
1.1029650413627279,1.0933930444868933,1
0.5020269489394386,0.193093199587428,1
0.3686842879481211,0.7453660140753995,1
-0.4679169342011957,0.5879145223910517,1
-0.6269403338745062,-0.31887575122670514,1
0.4535525979001506,-0.7143403501129845,1
-0.07003436009433305,-0.4308774479298427,1
-0.12780968526529846,-1.3992945527303622,1
-0.8857665522549235,-0.34993861729895864,1
0.4637312158792912,-0.0868178413951079,1
0.0014229579484055098,0.3441113555511425,1
-0.43976817150452596,0.1418136619036455,1
-0.4026832590328079,-0.8638347470603036,1
-0.1954498968775505,0.28690293120252885,1
0.16929452549990076,-0.00591524723940988,1
1.196182632968863,0.2064560801543894,1
0.4893680029686733,1.1190716692489764,1
-0.6470426615806244,-0.5193941051024767,1
0.8718561125614653,-0.39903136762053126,1
0.01484161515166511,0.5346579847121743,1
0.4453531956465854,0.8774430909905547,1
0.7478220685167346,0.5346963348528684,1
-0.3863543571235957,0.39743133389660906,1
0.15713599725343352,-0.663132729970228,1
0.7086495232384262,0.40361826728928324,1
0.022745040315548578,-0.11654603049220676,1
-0.5991505723503935,0.09976203677931629,1
0.23421955972282213,-0.4155774921216396,1
0.5811020245497647,-0.5486015232415171,1
-1.0615501750212208,0.5198635454463503,1
-0.20168301905105376,-0.06301479265650757,1
-0.41875836141252665,-0.8029813803587014,1
0.6276186873621092,-0.34443449192346076,1
0.8304762440739698,0.4036540931053643,1
-0.15737907335872997,-0.5429512005634333,1
-0.3662309933602285,-0.6062615655475848,1
1.0435566797940927,0.08222061511491248,1
0.5751027712733161,-0.6336760245051137,1
0.09051756479850194,0.5889309694042891,1
-0.16750538096650794,0.5155572294608711,1
-0.5422839560028833,-0.6817357723092922,1
0.18970030603906807,-0.1895882172862761,1
0.3210273446359157,-0.9889439657602245,1
0.3561323177352591,1.2991519636346573,1
-0.012312990715740314,0.017071064454920785,1
0.08977474231933957,-0.9309878553958936,1
0.21307331984515496,-0.8027048720079824,1
-0.21383979906190217,0.6214347748018685,1
-0.3676084780500382,0.2506244947837,1
0.5063695269781853,0.1393704280479999,1
-0.6854742350473039,-0.16623763767570696,1
0.979705671194143,-1.0125228814987355,1
-0.13789300693308773,-0.2760540357440539,1
0.06037368154856934,0.3741078085936152,1
0.8043454840110267,-0.13511619600457905,1
0.4061706649884102,0.24987007243258647,1
0.23717364893590015,-0.28196196576323623,1
-0.49866073438795033,-0.5500215563103485,1
-0.37821860469956164,0.1608432879331133,1
0.38047469656416477,0.16173442392844758,1
-0.27447754809787045,0.9029850549662375,1
0.7594328118157699,-0.17700005637508667,1
-0.41171570299283294,0.06510747707898479,1
0.6336493225271764,0.16638248862705854,1
0.27827435245502213,-0.10604006113781286,1
0.22813544760111534,0.7722722257280692,1
-0.11983439073885538,0.07165386625393627,1
0.12690823827481368,0.14186267788551865,1
-0.7059444380356137,-0.9384343279369473,1
-0.5098275354609196,0.08397114770083408,1
0.2769280830016056,-0.26533727988681205,1
0.6886287414336534,-0.07158798716309354,1
0.010157999117312294,-0.09698193527633121,1
0.06701339637333256,0.35223703702180176,1
0.3328267189561656,-0.4492114703047951,1
0.7618318882392637,-0.5475132287134588,1
0.039613507045306195,-0.1371982867611763,1
-0.5244958386592437,-0.03756029398691576,1
-0.3704068866461992,0.03645362163802612,1
0.2015429806096835,0.7359646844866358,1
0.15369210931370725,-0.30561267015241245,1
-0.19580990535980078,0.06998905305728181,1
0.04673041473107559,0.7297946341142104,1
0.6976764648784773,-0.17946796312113064,1
-0.27432106409309914,-1.2785273020339292,1
-0.27446020666111004,-0.48902885304214183,1
-0.17741222904740936,0.19579212117505554,1
0.08859616459949395,-0.01498400352377113,1
0.09979105554425685,-0.06305888661549586,1
0.09850946627173804,-1.6155275039596562,1
-0.13464674487537712,-0.0554253605265035,1
-0.1706308581032929,-0.10897313105147088,1
3.351655058903365,2.7009473343295873,2
4.100351049608564,3.344148465111044,2
2.996846374543064,2.896668848401217,2
2.9567388568089323,2.5423464650280105,2
2.9523987303709953,3.139341758363527,2
3.289770807786615,3.2898448895721666,2
2.8625612267170326,2.291958873739035,2
2.6654486868832774,3.806096521406194,2
3.448029156704974,3.184809793152087,2
2.619352877619938,3.001822577486889,2
2.3721656571687593,2.7240315621519633,2
2.8773983291574026,2.8191800340673936,2
3.478300965528006,2.290637042982274,2
2.567283864242423,2.3126560144888906,2
2.381323393656073,3.0620279482233244,2
2.199779733471864,3.3769343894188184,2
2.876592111529462,3.034394166262989,2
3.1612883689986018,2.7829167398742043,2
3.516239857876689,2.9028286366361824,2
3.297035127619535,2.900443808621374,2
3.145437193712462,3.1398313350789806,2
3.1249849697277656,2.51284607518954,2
3.21793788527372,2.840521505450202,2
3.315244015244959,1.923753277793848,2
2.2674418889725247,3.1817227810675144,2
3.9314637925526146,3.4175293734056185,2
2.6587745329000096,2.153973792311022,2
3.371343110580809,2.9597083889785245,2
3.295352108947193,3.0576493611053954,2
3.0148214625602474,4.479312722946588,2
2.9969350194772106,2.9203773953733676,2
2.9392756622979888,2.7082316416461714,2
3.4950664473576563,2.823122833109325,2
3.3179713528222945,3.1423015149067783,2
3.609492931066213,3.2100897984941805,2
2.3933076095261763,2.33675610747303,2
3.7041845730384506,2.695644598367779,2
2.339698710105174,2.665190700065121,2
3.6323126434840036,2.2898935005257437,2
2.566752398120195,2.6665962456017405,2
2.3744050632634024,2.407836330744168,2
2.2409460123681706,2.769406293431639,2
2.8225455841299576,2.658730922898347,2
2.1731510805161793,3.6266679734279976,2
2.33546058541392,3.1390168560114353,2
2.4626167034405624,3.3341584333707637,2
3.477916177583582,2.5611932066861725,2
2.0381421351514373,3.3478936595698037,2
3.9379002733568176,3.207847269946217,2
3.0802722107398592,3.4098803048050947,2
3.3825274229985087,2.585505583119495,2
2.670424344651676,3.3055617750279556,2
2.9279933262598536,3.658302797931776,2
2.6478289264356207,3.3753049584342407,2
3.1713189906846138,2.9367812181451827,2
3.5879553859173035,3.340035766433715,2
2.497516423308948,3.3201093402099238,2
3.6874953157470998,2.934777655507688,2
2.8756720748075133,2.665176426178238,2
2.9931980571623247,3.343100343026455,2
2.591165850210626,2.32682121963138,2
2.812125044509037,2.310137510670625,2
3.261609220641316,2.7866551150030996,2
2.1222990777245965,2.825696242630745,2
2.9036925071029547,3.2245678066798584,2
2.927318228422895,3.934363228419904,2
2.7406480742305,2.9688007257088467,2
2.9485446928686647,2.8586858077964883,2
3.07121279250647,3.2706156485988362,2
3.6700493517682173,2.2153719363027684,2
2.74482856309694,2.776114287323878,2
3.468925148680853,2.821668469463328,2
2.0524122034603405,3.0438652319332884,2
2.9831553842295304,3.089875782885658,2
2.479918559510259,3.8595173405422516,2
2.8380701081073267,2.9058515707531667,2
2.54999571509542,2.534498998062638,2
2.388631520125607,2.8033445741094214,2
2.521209080621683,4.028233670612611,2
2.0557538098065926,2.4358347259091033,2
2.7992927857714927,3.3367456390491625,2
2.7931215593099687,3.3379816965014886,2
2.5065980553548393,3.0296455669473534,2
3.8720205435054167,2.516127802150261,2
3.2097838379476973,3.10346375964163,2
1.874232507006065,2.7055147267646604,2
3.5655759526529947,3.0675388362423495,2
2.3938655185519684,3.3453886364578214,2
2.760438527342824,3.1800253640404184,2
3.1884600572188155,2.4406521994272135,2
3.3949140173671495,2.496245599382412,2
2.34710706682918,2.5585855061389813,2
2.826954983068403,3.054701578220631,2
2.61370813381378,3.372409656197558,2
3.125732092021797,2.6526008924472486,2
3.4444964587974276,3.5805341788232417,2
2.950657651595243,2.8925084775180547,2
2.113114323371824,2.7962437038042656,2
2.8542466437173175,3.122689703629846,2
2.9157867841847636,3.1220134690702475,2
-2.232954855348068,2.7350429506831615,3
-3.2454861412829232,2.3454173428487093,3
-3.004330233370793,3.488406491234805,3
-3.875535174596185,2.667071516490306,3
-2.9820297487480407,3.4250514417622187,3
-2.8085648804865673,3.162731814091065,3
-3.1121563929854505,3.2409371285093576,3
-2.4928480582332693,2.1455041117253986,3
-2.635732299582433,2.9506200970666434,3
-3.2649944321072573,1.7784621070603426,3
-3.6901756618271495,3.8490294961236255,3
-3.344274266231777,2.457615614373459,3
-3.228212978071796,2.6274263890707035,3
-2.9378206836905423,3.7584868391233055,3
-3.293307975426107,3.0771450252759354,3
-3.5736185706201176,3.760083221103266,3
-2.905478278792945,2.45909043835469,3
-2.547846889932679,3.5999938242913068,3
-2.919271818296182,2.180301516229612,3
-2.107415593241763,3.1550612603132633,3
-2.4147728513192734,2.724553397441429,3
-3.1993119623669504,3.055226554645283,3
-2.4432991609820602,3.0714950140835806,3
-3.6284169062668408,3.1309945983916707,3
-2.1852329027446165,3.0329031412314156,3
-2.9353072381117586,2.3687281286080903,3
-3.7014945438614197,2.681153930593379,3
-3.163258823309362,3.05203036750514,3
-2.9170215127629118,3.800953825508464,3
-2.970656280775045,3.5322113442054537,3
-3.019664667322458,3.7244518058128806,3
-3.9351987393736003,2.7006341166607855,3
-2.5084833018703794,2.9142019973716424,3
-2.534235193306017,3.1925330513886356,3
-2.527061508143483,3.3065338640144217,3
-2.663175533093125,3.746227693575775,3
-2.50676299064953,3.4969033535682046,3
-2.9897906206072116,2.7090748950915637,3
-3.329780044136148,3.37547229859484,3
-4.219230282022512,2.3464109058478573,3
-3.481626842939395,2.8761893106531913,3
-4.315719018404167,3.6293606512946663,3
-2.699912381835203,3.992291199229283,3
-2.468892765538609,3.515189665576014,3
-1.8746619844845662,2.714520956571285,3
-3.7517291996246973,2.8838213017536303,3
-3.4124960269235802,2.8715773194877765,3
-3.525109495129045,3.2839400337269984,3
-2.743508575200638,2.986538704715864,3
-2.84420924830856,2.9289746364354086,3
-2.6239831658663593,3.034820374742678,3
-3.1327228124478865,3.4647922349713554,3
-2.369589365386619,3.668726912820606,3
-3.495137344659741,2.732776395979151,3
-3.850748047373846,2.880717490898197,3
-2.791938092761187,2.9335994127440124,3
-2.034574566475849,2.7970783124443215,3
-3.5442542777444643,3.284252103333938,3
-2.9250330857509197,3.2748212979001927,3
-2.8481060346069054,3.121882880265437,3
-4.061149441521296,2.636942986241327,3
-3.2951624589764323,2.826017831032537,3
-3.2241958192304705,3.2064093808438456,3
-2.6995587456539902,2.434179536624424,3
-2.656597796602661,3.2928840693335353,3
-2.7671149669808917,2.2910527559851652,3
-2.7797088498555005,3.041297709768135,3
-2.5195599623930782,3.8921783976506514,3
-2.205966057202869,3.056322086119964,3
-3.0009373458628854,3.3159741420046664,3
-3.5575199767097203,2.2746584291975998,3
-3.2362652960124993,3.6102844568572636,3
-3.165564149141236,3.7512904529047173,3
-4.394056441542501,2.206396786606185,3
-3.0618443664278496,3.444097270670438,3
-3.0348115493600463,2.9521736277533503,3
-3.060870747628546,2.1185511327994626,3
-2.4209655627800735,2.658617640081314,3
-2.4552336713927736,2.964738291018825,3
-2.4659198063354593,3.171628990488783,3
-3.053337245279121,3.1131308235343513,3
-3.736488804555788,3.0030146635855175,3
-2.1419798389439344,3.6540967819943577,3
-3.492511791349036,3.2528429256689617,3
-2.876010057626231,3.408594140058704,3
-2.952923557238894,2.88324800343495,3
-2.334684611819676,3.108198284136005,3
-2.372267839026843,3.487193101672247,3
-3.1622436207594538,2.91649986282142,3
-2.0350837830004886,3.095741162719956,3
-3.379314211680012,2.3999783610074883,3
-2.5129337823711215,3.0801468605481364,3
-3.396045975264492,3.3372924156183124,3
-2.9201256524720396,2.1697624646185214,3
-2.705657222644594,3.6665953514216167,3
-1.7200748846837646,3.0174512820310024,3
-2.8836751708947266,3.8032984026174024,3
-2.9156388665317605,3.1376709315399616,3
-3.315309195715288,2.302812443643405,3
-2.5436560320900723,2.363214881593878,3
3.5703281214737315,-3.39408277944383,4
3.1326169791991494,-3.1861358656791428,4
3.5873001189786704,-2.8495767988967096,4
3.9795476762535706,-3.541838839679791,4
3.2069315407678785,-2.9763290595464333,4
3.1399717856284615,-2.2020394141947754,4
3.292659015046143,-3.5737627043386038,4
3.2667554091699147,-3.2078096880778753,4
2.763322514964605,-2.4770713359833154,4
2.698830008486886,-3.189865163790068,4
3.0162036272019352,-2.526907051627306,4
3.2907949014305946,-3.1172074559589356,4
2.8639117671563032,-3.5800648307667644,4
2.6200824557036686,-3.3271905429102464,4
2.925354529126277,-2.006618481415419,4
2.662265283106784,-3.1479145339528194,4
1.9738007975116971,-2.6997144528447463,4
2.2112756030864973,-3.4532947610821787,4
3.5211676842204964,-4.052464214789481,4
3.04796020619762,-2.5995351766674366,4
3.7627221182201387,-3.4600465542448067,4
2.6879875748800677,-2.0977818382986992,4
2.987469927709201,-3.3681319671348358,4
2.6412570813463865,-3.4862781617837326,4
2.7801638972870037,-2.4558897617753277,4
3.4438830342867317,-3.587135151412672,4
3.1072930373521177,-3.201079867536259,4
3.391220202052221,-3.0781798636146496,4
3.1857623408998834,-3.07930260347925,4
1.9064570346808887,-2.976498777315678,4
2.3641265252349566,-2.6264357941615795,4
2.660086053800106,-3.3025063280364946,4
2.9955485874938486,-2.7111030228878095,4
2.915128091100436,-2.17890861397749,4
3.824408930742904,-2.1422657039150046,4
2.882840637720616,-3.7409792280514274,4
3.6100392571191398,-3.208172642649888,4
3.019083156001004,-2.685839948572415,4
2.197781799743674,-2.1854393973337514,4
3.4374811645516536,-2.8238642089642636,4
3.4454583752393457,-2.7215237303363264,4
3.058414057784539,-3.15388716107228,4
2.6304288628221086,-2.856392859548316,4
3.180601529885837,-2.4584005986559005,4
3.1003300043595985,-3.4266007578902804,4
2.211883576301672,-3.0637810810049655,4
2.9862708116552144,-3.0490457913967997,4
2.234743551322188,-2.462767429732246,4
3.536314873116891,-3.4116425823072456,4
3.402991055811077,-2.523584569094172,4
3.0192235383238466,-3.4742493130970384,4
3.8066907676305117,-2.8095392831138866,4
2.8744812723939788,-2.6135773021635456,4
3.811104243925076,-3.2485800733444328,4
3.345711272628394,-2.028419914637646,4
2.4417175828822604,-3.2746267943640315,4
2.7010724597038975,-3.07916356852461,4
2.8950131320579024,-2.849602280316475,4
2.5898122399326313,-3.3113317444404466,4
3.150645241991288,-2.922544070133145,4
3.4370399045800997,-2.79532248753718,4
3.3859233177803816,-3.57147601977075,4
2.8082918444421088,-2.0758100245582773,4
3.196039023275835,-2.6263035192268416,4
3.1363673685813973,-2.7873320715356074,4
2.8845479742359132,-1.2142103909868445,4
2.801922038795151,-3.0191606088715757,4
1.7875818372723755,-2.4468666712026392,4
2.7238735251575363,-3.0303970530058204,4
2.7359797245590842,-3.0693414726374226,4
2.857876450789685,-3.021520887890324,4
2.973599258673077,-3.0771026557429413,4
2.9160613867268603,-2.3457407738369915,4
3.4407084598796294,-2.556278840776705,4
2.633775559444112,-2.371589584075818,4
3.565822254597944,-3.2767021644007825,4
3.7619260085999016,-3.341612971499895,4
2.0789840807974613,-2.449237006923414,4
2.9402406097849623,-2.511539217712509,4
2.622898918637904,-3.6308850058735214,4
3.615935894311985,-3.703634281697884,4
2.219484744281318,-3.962793445382176,4
1.6027638508462108,-3.519552191632195,4
1.9152960207939818,-3.017802742304915,4
1.8817913248376763,-3.5471367095879947,4
4.166030998104828,-2.827437879693964,4
3.026402837703863,-3.810375990159929,4
2.8772011670256146,-2.9759457184316913,4
2.1974096021064704,-2.9369096595596904,4
3.5956162285325495,-3.1741290594196903,4
2.9013818157978575,-4.021048207747712,4
2.3003830656952067,-2.471152449285892,4
2.6692246767097467,-3.4648558172212085,4
2.6537084420143215,-3.028733063500415,4
2.4207920445671043,-2.9367417470148824,4
2.3199961614384703,-2.6129999989621076,4
2.4714721113301987,-2.3398658405339496,4
2.9949836736213085,-3.422822214197615,4
3.455730304791158,-3.6872484395515563,4
2.7264671774912954,-3.0000377633053077,4
-3.0605834016441045,-4.004292734185313,5
-3.460323271306683,-2.915882828788284,5
-3.6599457796799553,-2.366785350667077,5
-2.7524095556070067,-3.2571201953555353,5
-3.110146232650032,-2.069217938084091,5
-2.532005774561841,-2.809890427566914,5
-3.707759385217138,-2.185194340677021,5
-2.473799465563011,-3.0742026937799354,5
-3.2748490346043924,-3.0939519693883866,5
-3.6009683404334867,-3.2353927788536705,5
-2.6184197429227423,-3.903810638621286,5
-3.157037187121137,-2.9431220135600813,5
-2.9482159813383357,-3.589468477016713,5
-3.5910764456635302,-2.455417308770808,5
-3.6122645464081455,-2.495674521845782,5
-3.241182657554246,-2.460101824849532,5
-3.210539252702507,-3.5832356603081523,5
-2.571722571803269,-3.0086956111150984,5
-2.2757117073377744,-2.553899957431081,5
-3.114713314471898,-3.2248338008314867,5
-2.9883138283563757,-2.9048949910704054,5
-3.440874263365904,-2.5790302134877114,5
-3.1986817459051986,-3.2115138725766563,5
-3.2703441686862513,-2.8844913663283145,5
-3.3460263008604274,-2.932514945004853,5
-1.6166984644490645,-3.026804730035671,5
-3.2170023691493244,-3.8338446140739504,5
-2.9748890376179653,-3.5546154716248033,5
-3.1877790594857864,-2.9241962031764284,5
-3.865494724911076,-2.9212686238007706,5
-2.8477424122869777,-3.648550009833326,5
-3.196154596064544,-3.9153331810889025,5
-2.2122495320787974,-2.8347183617255776,5
-3.0897942504895513,-3.081717915328081,5
-2.434278195967116,-3.0470827759603054,5
-2.8345916143621235,-2.2406852198172524,5
-3.173083574001099,-3.546317662253366,5
-3.4122502873768106,-2.285668082780351,5
-2.9542858457429713,-3.2511656441348373,5
-2.5131778101004207,-2.5010213071614196,5
-3.2378238839532196,-3.485968418542725,5
-3.785264300530605,-3.8969444604631187,5
-3.1324932259229983,-3.4465979735183963,5
-2.070762795096907,-2.970731122652488,5
-3.97107477162558,-2.2906353622449687,5
-2.919144845291202,-2.6475102598134472,5
-2.658982611583295,-2.8517217163567303,5
-2.7383286847827284,-2.880619664135147,5
-3.5531929529827186,-2.816633900928763,5
-2.48804724750373,-3.105028206322909,5
-2.724348890965122,-2.790205427400969,5
-2.0921739680404463,-3.12637515034988,5
-3.1460020813851206,-3.0584658700733747,5
-3.051195537551845,-4.136308855477151,5
-3.3213049207332856,-2.8500574667271135,5
-3.0041282573339267,-3.3996695770985665,5
-3.33238962608769,-3.1778065641484794,5
-3.4007858904012105,-3.2565253052217003,5
-3.2696950597392673,-2.5523145766964115,5
-2.4918043657294615,-2.533207452802664,5
-2.786649100412391,-3.354161242206774,5
-2.5200847750031348,-3.157125293259715,5
-2.988473895870265,-2.330889734034706,5
-2.9580035719341797,-2.8763579848811904,5
-3.7063897429982946,-2.7564953531165735,5
-3.4900033236512407,-2.494030171816049,5
-3.0922995885864255,-4.118084421008556,5
-3.1790100512816712,-3.1140172691429586,5
-2.757262386960954,-2.6647438046764163,5
-3.163882122360594,-2.4935659025730628,5
-4.5835276643264535,-3.3569944990126146,5
-3.5561821354185934,-3.6270917552924606,5
-2.5201468143262447,-2.5854148004875754,5
-3.387885010205111,-2.41097149802002,5
-2.949266553773791,-3.2108420503875763,5
-3.3464613981862184,-3.3891358632315463,5
-2.7636125712752326,-2.674922549516499,5
-2.8807493939060453,-4.025108838691549,5
-2.851820671973548,-2.717301717980597,5
-3.3346028027322245,-2.9783747285508233,5
-3.9319421496503737,-3.6149845308398865,5
-3.1621176741202635,-3.154875572008053,5
-2.824160314125199,-3.593462693264705,5
-3.1706030323103365,-3.2448898902067045,5
-2.735994763010396,-2.2894786158158342,5
-2.1395398400949626,-3.7842200234156786,5
-3.0240070958752288,-3.5562646551223827,5
-3.03237247574312,-2.7885403601920253,5
-2.959254550648294,-3.0245058493972303,5
-2.258480412617349,-2.6395053041480456,5
-3.1363272307688916,-2.9878943195523533,5
-2.5645510966053005,-2.6951047469803604,5
-3.212538051850411,-3.8876214205517847,5
-3.592328746386345,-2.9270103874932425,5
-3.8932634263395025,-3.076197249008214,5
-3.2267845880937642,-2.5003735984763984,5
